CustomerID,Age,Gender,Country,SubscriptionType,MonthlySpend,ContractLength,TenureMonths,SupportTickets,LoginsPerMonth,FeatureUsageScore,Referral,Churn,MarketingSpend,DiscountApplied,AdSpend,Revenue
5037.0,56.0,Male,UK,Standard,175.88022818409434,12.0,28.0,3.0,20.0,85.22280445358436,0.0,0.0,173.676979232185,0.0,149.56391077387192,1946.7172848209004
5038.0,28.0,Other,India,Standard,39.77746829776779,6.0,20.0,3.0,6.0,30.539867048314406,1.0,0.0,276.4155216569761,1.0,227.87997200830713,386.8886638419616
5039.0,51.0,Female,US,Standard,119.03488816606507,1.0,49.0,0.0,22.0,7.838320124612885,1.0,0.0,186.1842995208559,1.0,143.5552372151792,
5040.0,38.0,Male,UK,Standard,12.15009008506625,6.0,29.0,,20.0,30.553792328042995,0.0,0.0,234.8618261985084,1.0,210.95545423881993,-114.89542095649847
5041.0,39.0,Female,India,Basic,204.85231669279287,12.0,16.0,0.0,14.0,72.02487260555608,1.0,1.0,,1.0,143.22092766495334,2349.5412148151427
5042.0,18.0,Male,US,Standard,84.65707348159359,6.0,30.0,1.0,12.0,77.30904031668854,1.0,1.0,112.73157318348935,1.0,94.74626774978933,1030.8197109887612
5043.0,33.0,Male,UK,Premium,149.01941328976486,6.0,17.0,1.0,4.0,61.90098337867924,0.0,0.0,173.08187057723302,0.0,121.46825415640282,1835.117957007346
5044.0,26.0,Female,UK,Basic,11.936071205858566,1.0,57.0,2.0,10.0,16.88912657194994,0.0,1.0,175.3949643085544,0.0,127.39642077936793,102.88621194089964
5045.0,43.0,Female,US,Standard,28.163705447930898,6.0,14.0,1.0,11.0,73.42001573075633,0.0,0.0,299.81215768684626,0.0,249.30367702681977,409.7252201210243
5046.0,45.0,Female,US,Basic,5.136749481464785,12.0,24.0,1.0,11.0,1.1092862115763769,0.0,0.0,133.6776438529991,1.0,129.0189342607662,3.796235113101396
5047.0,14.0,Male,India,,7.365268508163264,6.0,37.0,2.0,20.0,5.8290822521575585,0.0,1.0,282.2228306131726,0.0,214.89192199144867,185.9955678349005
5048.0,34.0,Male,US,Basic,16.700869063377727,1.0,,2.0,28.0,9.328100156286379,1.0,0.0,201.4985537436698,0.0,162.3883978893297,115.07508040514789
5049.0,46.0,Male,Germany,Basic,151.43928904596646,12.0,18.0,3.0,19.0,24.73133948909434,0.0,1.0,,0.0,134.45073654395688,
5050.0,33.0,Male,US,Basic,55.00942868564053,1.0,7.0,1.0,7.0,44.48659307922562,0.0,0.0,119.25716248755238,0.0,99.99593613857361,581.0307660357082
5051.0,42.0,Male,US,Basic,18.88999033645746,,49.0,0.0,17.0,54.045176293881056,0.0,0.0,142.90178919755408,0.0,106.50084667405218,204.1025016530354
5052.0,38.0,,US,Basic,154.5827827881968,24.0,11.0,2.0,16.0,51.45012097543613,0.0,1.0,173.39198133796717,1.0,149.07172022022266,1990.7290289733207
5053.0,62.0,Female,India,Basic,67.30205648621893,6.0,57.0,1.0,32.0,72.69845032445045,0.0,0.0,155.51085024099137,0.0,131.58860808390847,878.1158866457295
5054.0,32.0,Male,UK,Basic,118.74650736237591,12.0,17.0,2.0,18.0,12.964331783339578,0.0,0.0,148.44977877561723,0.0,101.73438598627828,1446.217371911003
5055.0,22.0,Male,India,Basic,131.016249711868,1.0,19.0,1.0,24.0,60.32707757660884,0.0,0.0,150.71433536355457,0.0,90.96745127204798,1715.1279589012343
5056.0,23.0,Female,US,Premium,69.46890553200211,1.0,6.0,2.0,30.0,47.213474393012866,0.0,0.0,230.53102349773107,0.0,182.81092798205367,
5057.0,42.0,Female,Germany,,13.928415118200146,6.0,52.0,4.0,21.0,67.82064188498593,0.0,0.0,166.71357769054276,0.0,125.1368491526534,196.71596217409459
5058.0,35.0,Female,US,Premium,284.0368308949788,12.0,18.0,3.0,25.0,97.48689257846688,0.0,0.0,,0.0,142.07115148076005,3467.3991395575945
5059.0,33.0,Male,US,,19.658858751755613,6.0,53.0,2.0,20.0,37.13877740067761,0.0,0.0,129.93218031267713,0.0,131.4942759651497,402.43604657170874
5060.0,30.0,Male,US,Basic,55.69224838898471,6.0,,0.0,16.0,24.632026723050217,0.0,0.0,287.1826756388829,1.0,219.37197413605023,657.2693832084351
5061.0,31.0,Female,US,Basic,93.15580140909123,1.0,1.0,0.0,27.0,,0.0,0.0,234.64160323962344,0.0,182.57818545818623,888.1942959109
5062.0,45.0,Female,US,Premium,9.627746647167347,12.0,1.0,4.0,21.0,29.174888466647086,1.0,1.0,143.14604802467966,1.0,,70.69170995144029
5063.0,31.0,Female,US,Standard,46.95771615015476,1.0,47.0,,14.0,86.09393108618798,0.0,0.0,237.05479298122168,1.0,186.5870019111799,651.7579521756277
5064.0,21.0,Female,US,Basic,23.514005527419066,6.0,59.0,1.0,22.0,5.678165484773123,0.0,0.0,146.6834095053373,1.0,115.95431960913511,244.62351927919812
5065.0,42.0,Male,,Basic,14.00481715855855,1.0,38.0,2.0,28.0,6.305791091289592,0.0,0.0,217.41365026056917,1.0,153.19074948763182,84.78024186143188
5066.0,32.0,Male,US,Basic,0.5920824576231544,1.0,27.0,2.0,16.0,62.68712885699098,1.0,0.0,199.42653298999122,1.0,147.84423378367433,-25.197261682194437
5067.0,35.0,Female,,Premium,102.77612045050819,1.0,25.0,2.0,4.0,28.321601867595025,1.0,0.0,266.06793544855043,0.0,220.70426729566663,1344.4090275983588
5068.0,51.0,Male,UK,Premium,7.302271072905196,6.0,26.0,3.0,30.0,39.20135766384386,1.0,0.0,150.20936813338977,0.0,123.12729712750377,177.03825056359165
5069.0,34.0,Female,US,Basic,105.23475145734619,6.0,39.0,2.0,19.0,1.7939107795629239,0.0,1.0,106.9222718211471,0.0,92.37708867630016,1134.8614183579787
5070.0,37.0,Male,India,Basic,45.90093605044622,6.0,10.0,0.0,21.0,52.01432580569188,1.0,0.0,159.05262489845546,0.0,121.97510113637432,536.5138102244001
5071.0,23.0,Male,India,,48.51828332388798,12.0,36.0,2.0,34.0,1.417019870017333,0.0,0.0,188.9354122540724,1.0,137.02002464551722,449.14595160309955
5072.0,32.0,Male,US,Premium,88.20287510090184,12.0,46.0,2.0,17.0,85.58775865421764,0.0,1.0,195.25452494712908,,155.7343912224161,1156.4032213132389
5073.0,41.0,Male,Canada,Standard,,1.0,8.0,3.0,17.0,67.52116603254969,0.0,0.0,230.47600035285294,1.0,181.87146399545972,573.545747657047
,19.0,Male,India,Premium,22.10266079497226,1.0,33.0,3.0,16.0,43.84667963819351,1.0,0.0,,1.0,117.3181898770288,271.5500638477531
5075.0,37.0,Female,Germany,Basic,7.471813738835801,6.0,29.0,,33.0,64.05270266664479,0.0,0.0,157.0961649817419,1.0,131.86437075442362,70.896292658617
5076.0,36.0,Female,Germany,Standard,42.246826999275136,6.0,,1.0,16.0,47.129234962959174,0.0,0.0,225.1842537814644,,182.7209644061644,555.5978343389645
,35.0,Male,US,Basic,40.27852386886237,1.0,,3.0,7.0,16.218813470041084,1.0,0.0,261.06964189341704,0.0,213.88766531731315,653.7962713009654
5078.0,45.0,Male,US,Premium,17.399671568440834,12.0,27.0,2.0,19.0,53.57971481676336,0.0,0.0,229.81462503771834,0.0,184.86515436710192,103.66344759516376
5079.0,38.0,Other,US,Basic,45.82165280677376,6.0,51.0,0.0,28.0,91.79891776041512,0.0,0.0,122.8081639587401,0.0,100.74601070134278,469.14934701784733
5080.0,49.0,Male,Germany,Premium,28.934428654235795,12.0,42.0,,13.0,63.4580051859266,0.0,1.0,225.58708373586157,0.0,184.0813425087412,
5081.0,25.0,Male,Germany,Basic,81.87390804583168,6.0,4.0,4.0,17.0,81.95241132504894,0.0,0.0,208.53901146279495,0.0,164.20475474565046,829.578884187169
5082.0,36.0,Male,India,Standard,40.990681843844385,6.0,49.0,1.0,30.0,25.07354013993043,,0.0,293.7103901834314,1.0,242.6505841656609,487.22755699465927
5083.0,35.0,Female,US,Basic,135.6621226371691,12.0,48.0,1.0,7.0,41.44805753776577,0.0,0.0,186.61190974669512,0.0,,1537.3816709703372
,24.0,Male,US,Basic,36.488791512746936,1.0,5.0,1.0,9.0,27.661326186372825,1.0,1.0,184.63462591637054,0.0,148.9021997828003,378.6319181465903
5085.0,44.0,Female,Germany,Basic,,,42.0,2.0,16.0,75.30922205859254,0.0,0.0,225.81810111177202,1.0,177.23965571452337,1295.510276652932
5086.0,58.0,Male,Canada,Standard,36.75319057527437,1.0,54.0,2.0,10.0,63.79517806316305,,1.0,155.61579004784727,0.0,122.89212633508721,381.06642622559013
5087.0,34.0,Male,US,Basic,40.82620706362086,6.0,11.0,3.0,20.0,57.21118808881006,0.0,0.0,158.66898961760123,1.0,128.89883339888704,690.7542474690056
5088.0,36.0,Male,US,Basic,,12.0,1.0,0.0,30.0,0.7471823447085635,0.0,0.0,118.05678673435428,1.0,105.50004559087228,222.0781061570592
5089.0,35.0,Female,US,Basic,,1.0,13.0,2.0,17.0,85.82706677807082,1.0,1.0,173.8396940680924,1.0,131.70968326549365,346.0785400948318
5090.0,27.0,Female,US,Basic,135.2289271829395,12.0,,6.0,28.0,91.27331417699902,0.0,0.0,218.0259910309919,0.0,172.7050289200893,1594.249355319392
5091.0,16.0,Male,Germany,Basic,12.633922319573736,12.0,34.0,1.0,41.0,70.21098710384861,0.0,0.0,,1.0,210.39672656320624,207.78893928111893
5092.0,27.0,Male,India,Basic,6.474562346356372,6.0,33.0,0.0,14.0,88.4089526205249,0.0,1.0,205.75826159330288,1.0,149.82893423260356,84.48713631857318
5093.0,21.0,Female,UK,Basic,88.65991349274947,6.0,14.0,1.0,21.0,83.86703980247154,,1.0,178.28035513138042,0.0,159.6654195153899,931.317546469182
5094.0,52.0,Female,India,Basic,43.008612342965925,24.0,53.0,2.0,10.0,81.92642161451889,0.0,,251.06014734744667,1.0,185.7955629749612,559.4994113675459
5095.0,33.0,Male,US,Premium,16.748979570830073,1.0,12.0,3.0,24.0,73.69698653387844,0.0,0.0,194.20897292301976,1.0,152.54117787211803,64.49582462068645
5096.0,31.0,Female,US,Basic,28.316936090180313,1.0,11.0,2.0,27.0,,0.0,0.0,78.01633666713536,1.0,68.217900058365,236.66411524446673
5097.0,43.0,Male,Germany,Standard,,12.0,1.0,0.0,30.0,12.88954926308391,,0.0,299.6332708506285,1.0,239.65629217575025,
5098.0,23.0,Male,UK,Basic,,1.0,46.0,7.0,8.0,84.29468983508657,0.0,1.0,,1.0,201.37647846810523,599.1070749044175
5099.0,27.0,Male,US,Premium,86.03272790616292,12.0,8.0,0.0,29.0,39.81624972125917,0.0,0.0,213.6058151115924,1.0,166.2965578361975,1147.32285843641
5100.0,35.0,Female,US,Basic,25.072843021635205,6.0,18.0,1.0,12.0,75.54995506830889,0.0,1.0,148.39605089231057,1.0,125.5460761873048,349.3626463431869
5101.0,45.0,Male,US,Premium,56.428289433111935,12.0,5.0,2.0,11.0,19.888682993847574,1.0,0.0,181.88262094376748,0.0,156.03093707637123,623.0466292380489
5102.0,40.0,Female,US,Basic,90.01992605969892,12.0,31.0,3.0,23.0,64.99070798490875,0.0,1.0,200.00894102177207,0.0,168.94590524511244,1347.1844529574066
5103.0,37.0,Female,UK,Basic,92.82240598829334,6.0,3.0,3.0,14.0,24.16761970435749,1.0,0.0,224.31257749921818,0.0,185.34875115357923,1174.9209104914005
5104.0,35.0,Female,India,Basic,14.667921294405145,6.0,22.0,5.0,23.0,43.537993136343665,0.0,1.0,109.08520148812582,0.0,94.72692378644085,111.13817409638473
5105.0,39.0,Male,India,Basic,21.55245867295337,1.0,6.0,2.0,22.0,28.703578354053782,1.0,1.0,172.06936863974371,1.0,121.46580493956458,293.88403092733904
5106.0,37.0,Male,Germany,Basic,45.181811230967526,,,,14.0,44.78953802063844,0.0,,238.1063984492308,1.0,180.22668818101985,579.0649852266026
5107.0,24.0,Other,India,Basic,108.47811265356546,12.0,27.0,2.0,12.0,98.2036002675411,1.0,0.0,205.66865683454836,0.0,161.89599006664213,1441.4917018759795
5108.0,35.0,Female,US,Premium,78.13871149837324,12.0,21.0,2.0,16.0,66.67253877606372,0.0,1.0,185.58288809674065,0.0,131.34921032533944,972.299774563901
5109.0,24.0,Female,US,Basic,43.84904217045905,12.0,37.0,1.0,23.0,86.26789093655472,0.0,1.0,191.87777830923716,0.0,142.5113391454525,540.2948956479437
5110.0,35.0,,Germany,Basic,205.9327765507066,24.0,53.0,2.0,39.0,48.12997512706838,0.0,0.0,143.5801800684785,0.0,128.688597096457,2565.948626203788
5111.0,30.0,,India,Standard,28.90058048837255,12.0,57.0,1.0,8.0,1.638717669481049,0.0,0.0,193.50101966028686,1.0,157.6942698339347,562.3711148698625
5112.0,60.0,,US,Standard,92.40080181069204,12.0,34.0,2.0,11.0,71.47250317796677,0.0,0.0,139.95189343335332,0.0,117.85220538262287,1057.6036579753297
5113.0,34.0,Male,UK,Basic,85.3030521816608,12.0,35.0,3.0,27.0,96.74617311137312,0.0,0.0,216.28026397894038,0.0,176.2849925373867,1024.7480153373592
5114.0,20.0,Female,India,Standard,119.31916099316821,1.0,36.0,1.0,12.0,28.63495292042516,0.0,1.0,204.5026477450698,0.0,155.63719547478837,1462.5494865277549
5115.0,33.0,Male,Germany,Basic,219.81989045545177,12.0,55.0,1.0,19.0,65.86272834380189,0.0,0.0,200.46176157427027,0.0,162.89921042684094,2646.1283746198615
5116.0,40.0,Male,Canada,Basic,34.22887006989275,12.0,26.0,4.0,24.0,43.50304725428765,1.0,1.0,,1.0,95.06499138368926,403.6584659936077
5117.0,51.0,Male,UK,Basic,10.884773996114156,1.0,1.0,1.0,27.0,,0.0,0.0,170.74601822629307,1.0,130.08076787988597,109.5132475371365
,29.0,Male,UK,Basic,30.892279187025785,24.0,48.0,3.0,17.0,6.8648248674506025,0.0,1.0,180.36136406715806,1.0,151.9918274330529,384.6333611164816
5119.0,19.0,Male,US,Basic,96.16802270945355,1.0,19.0,1.0,11.0,75.37995751416182,,0.0,192.64319902178642,1.0,152.5246123072338,1078.903923448294
5120.0,43.0,Female,India,Basic,90.42696357549926,,26.0,3.0,26.0,85.74757332793111,0.0,0.0,,0.0,144.63590939565944,1011.9996347074366
5121.0,21.0,Male,Germany,Basic,20.47139053166179,1.0,23.0,4.0,28.0,7.046768710782092,0.0,0.0,202.04490255425475,,160.4631063150753,209.17098642851718
5122.0,30.0,,India,Standard,,6.0,,2.0,20.0,54.77724644348921,0.0,1.0,183.752270884861,0.0,155.7494670186576,35.57695565423029
5123.0,32.0,Female,India,Standard,35.651384522721635,6.0,34.0,2.0,10.0,76.25345576642968,0.0,0.0,212.68363391845168,0.0,169.4286175633301,537.7255113395004
,34.0,Male,Germany,Standard,32.1322982516896,12.0,27.0,2.0,31.0,98.29752707632376,0.0,1.0,281.94023019987884,0.0,234.57001698230704,426.01737020632925
5125.0,41.0,Male,US,,4.483325543023866,12.0,3.0,2.0,27.0,32.60755062058068,0.0,0.0,244.75137662969922,0.0,192.4262420049503,203.29944519565078
5126.0,28.0,Female,US,Premium,79.21043212608573,12.0,46.0,2.0,18.0,34.04062099804703,0.0,1.0,232.40221626005416,0.0,180.42519199617,794.3418179440803
5127.0,32.0,Female,UK,Premium,16.675151629377876,12.0,39.0,2.0,20.0,87.65290258969873,0.0,0.0,71.61960712987104,0.0,51.150077100143,253.08607065387875
5128.0,34.0,Male,Germany,Premium,51.88791531771514,1.0,13.0,,34.0,70.21815852365148,0.0,0.0,114.98533446794983,0.0,99.0457367044984,509.54570247875836
5129.0,36.0,Male,,Basic,5.350753219839204,6.0,,0.0,29.0,95.56237514784378,0.0,0.0,223.1773086907563,0.0,175.15889128212692,1.383110904201999
5130.0,35.0,Female,UK,Basic,98.55740879917238,12.0,16.0,0.0,29.0,48.208098412331125,0.0,0.0,153.16215913901263,0.0,128.56695326975102,1323.3226274720664
5131.0,39.0,Male,Germany,Standard,67.21435806743831,12.0,3.0,1.0,35.0,62.050709798063195,0.0,0.0,229.26198927783113,0.0,192.81999918033844,770.6975154384738
5132.0,43.0,Female,UK,Basic,24.585696802956765,12.0,26.0,2.0,28.0,7.725752967375343,0.0,1.0,139.08314863405363,1.0,115.69118814427874,178.12294204241508
5133.0,38.0,Other,US,Basic,49.64360041513813,1.0,5.0,1.0,9.0,96.89490945783076,0.0,0.0,186.84372637754768,0.0,,630.746460207104
5134.0,39.0,Female,Germany,,10.379130946220648,6.0,55.0,0.0,9.0,36.50130955502878,0.0,0.0,272.2563906004259,1.0,213.56858029167913,
5135.0,19.0,Male,US,Premium,211.41377073310105,24.0,3.0,1.0,17.0,56.446452419103565,0.0,0.0,132.82380640333236,1.0,111.51742554808214,2580.6680055364936
5136.0,35.0,Male,US,Basic,79.50825217707961,12.0,56.0,1.0,32.0,58.141237475202466,1.0,0.0,226.32423011498457,0.0,178.15716529137094,932.5721624871064
5137.0,39.0,Female,US,Basic,77.7806420140105,1.0,28.0,,17.0,45.33888301227888,1.0,0.0,216.47397493595386,1.0,191.9109558734812,1073.573925879512
5138.0,42.0,Male,US,Basic,8.325179213145057,6.0,47.0,0.0,22.0,79.07466087753315,0.0,0.0,247.2644562145474,1.0,199.2646988675608,212.16712796853545
5139.0,28.0,Male,US,Standard,17.89264786047056,6.0,520.0,1.0,18.0,58.14084744482404,0.0,0.0,331.23359566760234,0.0,269.8859070215997,-166.4236906863336
5140.0,28.0,,US,Basic,44.0186010737524,6.0,43.0,2.0,13.0,22.914192062417605,0.0,0.0,298.190789604662,0.0,249.90478818716724,560.4317359642824
5141.0,29.0,Male,,Basic,7.781290722499581,6.0,30.0,1.0,6.0,34.467641114127765,0.0,1.0,288.4888672602449,0.0,233.08130390233603,136.51530289612657
5142.0,40.0,Male,US,Premium,75.80499664531726,12.0,23.0,1.0,18.0,95.4243560642564,0.0,1.0,263.8402459087884,0.0,213.01541174855697,1015.1180071551079
5143.0,45.0,Female,India,Standard,,24.0,18.0,0.0,35.0,83.91960108942362,0.0,1.0,279.16626687124864,0.0,238.33828994870967,369.74785654533736
5144.0,30.0,Male,,Standard,20.669389163061417,12.0,5.0,0.0,30.0,96.69191442045735,0.0,1.0,247.08566647277698,0.0,205.75598540823742,148.5970663241108
5145.0,44.0,Male,Germany,,3.8251174904864316,12.0,,1.0,29.0,24.9025652523989,0.0,1.0,154.83401649441902,1.0,116.7053724531184,121.63376389136003
5146.0,36.0,,Germany,Basic,276.8932356807169,,45.0,2.0,24.0,44.19344184018801,1.0,0.0,237.95430013165296,0.0,188.50383652227748,3210.8680302883076
5147.0,33.0,Female,India,Standard,156.1905341938077,,1.0,1.0,16.0,7.21781720776018,,0.0,229.04163795604785,1.0,178.93667296075634,1797.2427041358374
5148.0,32.0,Male,UK,Basic,7.054964009537761,6.0,27.0,0.0,25.0,46.21773404401698,0.0,0.0,230.3396628305854,0.0,182.699259673586,188.1394518924967
5149.0,42.0,Male,US,Standard,20.234141022359996,6.0,14.0,2.0,19.0,23.508993507781895,0.0,0.0,193.39698710025104,1.0,161.73838558524298,284.5420914660248
5150.0,38.0,Female,US,Basic,24.77941009372853,12.0,41.0,4.0,21.0,41.616891701624205,0.0,1.0,151.07140626810553,1.0,124.99915408232503,419.39467080262074
5151.0,57.0,Female,UK,Basic,17.605773288438318,24.0,9.0,2.0,25.0,30.624169488357957,0.0,1.0,174.55204057033282,0.0,145.3115289424682,279.09378458445485
5152.0,26.0,Male,UK,Basic,136.26126231185305,6.0,4.0,3.0,24.0,4.608247640055152,,0.0,207.8107674980902,1.0,177.50186723218434,1639.0437256114155
5153.0,40.0,Female,Germany,Basic,63.88847209758188,6.0,53.0,1.0,17.0,26.764933932998215,0.0,0.0,182.05095488960924,0.0,,852.2934074326494
5154.0,29.0,Male,,Basic,156.08337873387703,6.0,25.0,1.0,14.0,52.485164336585996,1.0,1.0,229.05367964830705,1.0,192.081473716465,1828.0855483573544
5155.0,26.0,Female,US,Standard,103.77462846688353,6.0,31.0,0.0,32.0,8.608720199295728,1.0,0.0,250.48932783056816,0.0,196.47671588753536,1190.588700743455
5156.0,34.0,Male,Germany,Standard,70.23137340621682,1.0,58.0,2.0,17.0,62.510362689165,0.0,0.0,160.8618609726522,0.0,129.96494047731665,788.8150450687864
5157.0,36.0,Male,UK,Basic,59.69569609362776,24.0,59.0,5.0,37.0,69.12831478935661,0.0,1.0,170.72785699098367,0.0,129.48491084405183,734.2857585307457
,64.0,,Germany,Basic,100.55644170493565,6.0,32.0,3.0,24.0,38.39780236517393,0.0,0.0,81.86430934783048,1.0,68.39657001431911,1204.511558162292
5159.0,33.0,Male,Germany,,57.62437674365262,24.0,2.0,2.0,27.0,90.90348678966885,0.0,0.0,,0.0,184.3182632438089,848.4859869913778
5160.0,23.0,Male,US,Standard,,1.0,48.0,2.0,17.0,8.483532339579625,1.0,1.0,224.19620683395908,1.0,177.75052901025217,31.604816564985526
5161.0,37.0,Male,,Basic,52.22417948311116,1.0,37.0,3.0,16.0,62.603547615674316,0.0,0.0,320.41891891044827,1.0,244.62385049371125,526.6598954428732
5162.0,14.0,Female,US,Standard,36.18048846938176,6.0,52.0,4.0,2.0,73.55252316332546,0.0,0.0,201.15226282157002,0.0,154.61563767226787,367.61272478731354
5163.0,34.0,Male,US,Standard,200.57746504065997,12.0,50.0,1.0,31.0,78.5625229202705,0.0,0.0,192.70189009584732,0.0,167.81748510881286,2462.6931394956173
5164.0,35.0,Male,US,Basic,35.66397891193876,6.0,2.0,2.0,7.0,45.13216714475523,0.0,0.0,222.50165910969696,1.0,168.02318058056474,489.6837831995649
5165.0,42.0,Male,India,Basic,1.9606947826802963,12.0,14.0,2.0,13.0,26.789245524130223,0.0,0.0,294.3877624623226,0.0,239.0638023894243,-29.269169116606918
5166.0,44.0,Male,Canada,,15.339134043108329,6.0,15.0,1.0,18.0,96.26446983987546,0.0,0.0,245.60093113711423,0.0,205.43394735147587,
5167.0,22.0,Male,Germany,,124.6762402546469,12.0,25.0,2.0,25.0,92.72159413651173,1.0,0.0,210.39891154916216,,178.67242119576267,1550.3286450252247
5168.0,33.0,Male,UK,Basic,163.97952391130644,1.0,10.0,6.0,17.0,,1.0,,194.8701702953969,0.0,155.27711870476637,1834.4645277629484
5169.0,38.0,Male,US,Basic,65.18939485232306,6.0,28.0,0.0,18.0,72.42823461597418,0.0,0.0,293.5148160623801,0.0,244.37877211262486,875.5135026358414
,23.0,Male,US,Premium,2.9272339429709264,1.0,48.0,3.0,29.0,78.17313347636447,,0.0,254.52018190335977,0.0,194.36085568291674,-134.893051801004
5171.0,38.0,Female,UK,Basic,1.191145666417884,1.0,8.0,2.0,25.0,93.00809466543747,0.0,0.0,126.80417806520397,1.0,81.66894326230516,-31.87927997633405
5172.0,22.0,Female,US,Standard,32.65739648873941,6.0,58.0,4.0,26.0,44.31704837193523,0.0,1.0,229.19222470397776,1.0,201.83425023843614,
5173.0,30.0,Female,Germany,Basic,401.1716011735023,6.0,58.0,,14.0,16.25984523162488,0.0,1.0,257.68497706790293,0.0,211.0518474819721,4906.8664569759185
5174.0,25.0,Male,Canada,Premium,101.7412848457248,12.0,56.0,1.0,33.0,55.96712240849998,1.0,0.0,196.10202056688863,0.0,146.55133184101274,1184.8196806616609
5175.0,40.0,Other,US,Premium,135.23351164329122,12.0,56.0,2.0,22.0,47.70576306319102,0.0,1.0,229.93988602091042,0.0,189.84798594926636,1663.3533659572224
5176.0,53.0,Male,UK,Standard,48.84737384219876,6.0,53.0,0.0,7.0,78.01327002594705,0.0,1.0,172.89488228115496,0.0,135.2021845236458,497.89684911893113
5177.0,21.0,Other,US,Basic,97.9940188809815,24.0,14.0,1.0,26.0,73.92086510781549,0.0,0.0,271.80783277011744,1.0,232.59173552935883,976.032863732186
5178.0,16.0,Male,UK,Basic,19.260950604791045,24.0,20.0,1.0,12.0,27.579560368347877,,1.0,227.08027808177832,0.0,189.853844635261,283.8443183088548
5179.0,33.0,Male,US,Standard,1.387268552840484,24.0,42.0,2.0,22.0,10.240767006074858,0.0,1.0,,0.0,134.10404434152107,19.6293024055644
5180.0,35.0,Male,US,Basic,125.20485769573766,6.0,13.0,5.0,10.0,57.43110501740875,0.0,0.0,197.1110729407628,0.0,165.42988145787055,1435.0821874991352
5181.0,37.0,Male,UK,Standard,12.322568050914873,6.0,19.0,3.0,22.0,67.70122128123268,0.0,0.0,163.85243728667226,0.0,121.3176774230959,226.02315723659356
5182.0,30.0,Female,UK,Standard,65.18714414138438,6.0,34.0,2.0,20.0,50.74766465220794,1.0,,149.56072408395286,0.0,101.3583393360865,917.753142779831
5183.0,32.0,Female,UK,Premium,53.788847774593954,,26.0,3.0,17.0,66.73588379855346,0.0,,133.387183633032,1.0,93.90647125496112,758.9479362977112
5184.0,38.0,Other,India,Basic,8.608476081727783,12.0,37.0,0.0,39.0,,0.0,0.0,279.1603261145383,0.0,218.06113580262337,57.421417158041784
5185.0,45.0,Female,UK,Standard,10.894058381967684,6.0,46.0,3.0,13.0,44.395093855117665,1.0,0.0,240.52536875832308,1.0,201.8256141939518,369.4583936821379
5186.0,15.0,Male,,,19.954708392981804,12.0,24.0,2.0,18.0,50.252531086696514,1.0,1.0,265.0884222292343,0.0,217.74332866409654,95.09195511425224
5187.0,32.0,Male,Canada,Basic,70.72042487709835,6.0,53.0,1.0,12.0,63.48287029506141,0.0,0.0,192.56243663017727,0.0,170.1345049913566,980.0415981154206
5188.0,37.0,Other,Germany,Premium,2.001752956370247,1.0,55.0,0.0,26.0,61.628728808348775,0.0,0.0,145.65509323890174,0.0,108.8566891826834,22.333386070546826
,25.0,Female,Germany,Basic,26.13384031229369,12.0,,1.0,29.0,48.53082777655964,0.0,0.0,245.79366826767327,1.0,194.4088398371444,258.92433013853724
5190.0,52.0,Female,UK,Standard,54.69813667438085,6.0,58.0,2.0,25.0,25.344701411423543,0.0,1.0,74.8916965096867,1.0,57.600289943063174,671.7486967010514
5191.0,28.0,Male,India,Premium,9.405168723039644,6.0,57.0,3.0,24.0,68.15421410060966,0.0,1.0,176.87406132673175,0.0,141.058456329035,245.31140406455958
5192.0,34.0,Female,US,Basic,6.358570020421281,6.0,24.0,,26.0,38.80650638497141,1.0,1.0,238.19616406298474,0.0,197.08931313345366,-163.70263923761277
5193.0,40.0,Female,US,Basic,24.73221592630876,1.0,8.0,1.0,18.0,45.829015969232024,0.0,0.0,87.11261304549225,1.0,69.6437074741828,386.196592921303
5194.0,29.0,Male,Germany,Basic,16.882792090597253,12.0,33.0,1.0,11.0,52.51308422341972,0.0,1.0,231.76064658496153,0.0,188.23930464988496,140.36435971411117
5195.0,16.0,Male,Germany,Standard,52.3620820171242,1.0,5.0,4.0,12.0,46.78981689990395,0.0,0.0,185.8526073764267,0.0,133.87009920595796,653.2158126577132
5196.0,30.0,Male,UK,Standard,174.61391114714027,6.0,25.0,2.0,16.0,66.1838576815439,0.0,1.0,221.6884882571743,0.0,184.49368060068252,2312.7519378425086
5197.0,45.0,Female,India,Basic,0.22394757368382015,12.0,43.0,1.0,29.0,51.42513420704196,0.0,1.0,187.29507135820444,0.0,,-90.27093222381149
5198.0,31.0,Male,US,Standard,116.33359958933968,1.0,40.0,0.0,18.0,,0.0,1.0,102.08983277041082,1.0,92.03836233395981,
5199.0,26.0,Male,US,Premium,28.38947074411668,6.0,17.0,4.0,22.0,95.75884173809335,0.0,0.0,257.3258017341352,,204.48569702032478,273.3315093950339
5200.0,44.0,Male,India,Premium,54.53335615281528,6.0,25.0,3.0,30.0,98.67116042988205,0.0,0.0,163.54740463631097,1.0,121.74651106493066,
5201.0,31.0,Female,India,Standard,95.1995208992728,1.0,42.0,2.0,35.0,,0.0,0.0,204.0076013161496,0.0,155.39013860842533,1385.1022861326908
5202.0,29.0,Male,Canada,Basic,42.60229954453633,6.0,,,26.0,67.48380146115203,0.0,1.0,258.83549861793523,1.0,,623.9161401558798
